int;string;money
403241962;abc qwertyqwertyqwerty xxxxxxxxxx;60054860.51
234672466;abc qwertyqwertyqwerty xxxxxxxxxx;529050844.33
-410910673;abc qwertyqwertyqwerty xxxxxxxxxx;429953838.86
268032509;abc qwertyqwertyqwerty xxxxxxxxxx;81177849.91
479426618;abc qwertyqwertyqwerty xxxxxxxxxx;422746331.86
-200437158;abc qwertyqwertyqwerty xxxxxxxxxx;956927255.28
436567795;abc qwertyqwertyqwerty xxxxxxxxxx;951620217.70
-100338294;abc qwertyqwertyqwerty xxxxxxxxxx;631502441.49
440753443;abc qwertyqwertyqwerty xxxxxxxxxx;385904915.50
327633757;abc qwertyqwertyqwerty xxxxxxxxxx;644899642.95
204169514;abc qwertyqwertyqwerty xxxxxxxxxx;677851248.25
-222429291;abc qwertyqwertyqwerty xxxxxxxxxx;761269297.09
-338354681;abc qwertyqwertyqwerty xxxxxxxxxx;519876464.17
-451857692;abc qwertyqwertyqwerty xxxxxxxxxx;486860662.69
-184021233;abc qwertyqwertyqwerty xxxxxxxxxx;822321058.73
-59446609;abc qwertyqwertyqwerty xxxxxxxxxx;753879401.19
434620101;abc qwertyqwertyqwerty xxxxxxxxxx;663280103.53
189815675;abc qwertyqwertyqwerty xxxxxxxxxx;284463353.67
-2682316;abc qwertyqwertyqwerty xxxxxxxxxx;541300998.28
272609073;abc qwertyqwertyqwerty xxxxxxxxxx;667959254.42
-377813541;abc qwertyqwertyqwerty xxxxxxxxxx;384850918.47
111064578;abc qwertyqwertyqwerty xxxxxxxxxx;820212360.12
225223624;abc qwertyqwertyqwerty xxxxxxxxxx;684065416.15
-279670773;abc qwertyqwertyqwerty xxxxxxxxxx;246989540.73
14993253;abc qwertyqwertyqwerty xxxxxxxxxx;725720055.78
160650266;abc qwertyqwertyqwerty xxxxxxxxxx;177991663.09
217510614;abc qwertyqwertyqwerty xxxxxxxxxx;757672169.53
-418766721;abc qwertyqwertyqwerty xxxxxxxxxx;855073170.35
-196252477;abc qwertyqwertyqwerty xxxxxxxxxx;284322869.86
57876943;abc qwertyqwertyqwerty xxxxxxxxxx;88767208.68
-321538628;abc qwertyqwertyqwerty xxxxxxxxxx;431497347.43
270418263;abc qwertyqwertyqwerty xxxxxxxxxx;992586050.13
411553864;abc qwertyqwertyqwerty xxxxxxxxxx;92838310.58
-190933485;abc qwertyqwertyqwerty xxxxxxxxxx;82076871.51
159193245;abc qwertyqwertyqwerty xxxxxxxxxx;760078119.56
190574444;abc qwertyqwertyqwerty xxxxxxxxxx;448200970.09
146976458;abc qwertyqwertyqwerty xxxxxxxxxx;868553060.23
-39597059;abc qwertyqwertyqwerty xxxxxxxxxx;405944402.06
479193218;abc qwertyqwertyqwerty xxxxxxxxxx;415447844.93
-278422734;abc qwertyqwertyqwerty xxxxxxxxxx;65158986.99
-302891999;abc qwertyqwertyqwerty xxxxxxxxxx;266816304.73
-252112217;abc qwertyqwertyqwerty xxxxxxxxxx;235323028.69
79902733;abc qwertyqwertyqwerty xxxxxxxxxx;946183459.88
429947359;abc qwertyqwertyqwerty xxxxxxxxxx;634083495.25
-100217602;abc qwertyqwertyqwerty xxxxxxxxxx;692976099.69
292849157;abc qwertyqwertyqwerty xxxxxxxxxx;99786662.39
48430607;abc qwertyqwertyqwerty xxxxxxxxxx;659790436.42
-23097313;abc qwertyqwertyqwerty xxxxxxxxxx;296949799.09
493009275;abc qwertyqwertyqwerty xxxxxxxxxx;367336892.80
198423006;abc qwertyqwertyqwerty xxxxxxxxxx;1160137.40
-458308364;abc qwertyqwertyqwerty xxxxxxxxxx;242087882.42
317415842;abc qwertyqwertyqwerty xxxxxxxxxx;366339991.48
127606620;abc qwertyqwertyqwerty xxxxxxxxxx;948418815.12
-145266811;abc qwertyqwertyqwerty xxxxxxxxxx;928623896.65
55252100;abc qwertyqwertyqwerty xxxxxxxxxx;14367719.67
-457955654;abc qwertyqwertyqwerty xxxxxxxxxx;323838957.22
-300786650;abc qwertyqwertyqwerty xxxxxxxxxx;214249533.79
-37622400;abc qwertyqwertyqwerty xxxxxxxxxx;752452226.64
-44601053;abc qwertyqwertyqwerty xxxxxxxxxx;593036839.59
423869743;abc qwertyqwertyqwerty xxxxxxxxxx;424260549.61
-223744979;abc qwertyqwertyqwerty xxxxxxxxxx;835771797.96
155964886;abc qwertyqwertyqwerty xxxxxxxxxx;946790377.22
-312130823;abc qwertyqwertyqwerty xxxxxxxxxx;59391707.44
163687905;abc qwertyqwertyqwerty xxxxxxxxxx;19530657.20
264053611;abc qwertyqwertyqwerty xxxxxxxxxx;978117215.95
452621228;abc qwertyqwertyqwerty xxxxxxxxxx;79475064.01
-463327892;abc qwertyqwertyqwerty xxxxxxxxxx;622762337.67
-110573232;abc qwertyqwertyqwerty xxxxxxxxxx;796405032.98
264136574;abc qwertyqwertyqwerty xxxxxxxxxx;970411954.86
-96005389;abc qwertyqwertyqwerty xxxxxxxxxx;625005019.44
312920228;abc qwertyqwertyqwerty xxxxxxxxxx;942093019.85
45670461;abc qwertyqwertyqwerty xxxxxxxxxx;809595258.41
141306036;abc qwertyqwertyqwerty xxxxxxxxxx;44557498.27
-253358259;abc qwertyqwertyqwerty xxxxxxxxxx;860736420.83
63877556;abc qwertyqwertyqwerty xxxxxxxxxx;391519319.35
189744157;abc qwertyqwertyqwerty xxxxxxxxxx;364224885.75
301272209;abc qwertyqwertyqwerty xxxxxxxxxx;626578326.10
354074841;abc qwertyqwertyqwerty xxxxxxxxxx;206798137.94
-433722709;abc qwertyqwertyqwerty xxxxxxxxxx;330340944.13
213690646;abc qwertyqwertyqwerty xxxxxxxxxx;611947533.28
306307817;abc qwertyqwertyqwerty xxxxxxxxxx;67036885.63
340685605;abc qwertyqwertyqwerty xxxxxxxxxx;599452044.43
-15868846;abc qwertyqwertyqwerty xxxxxxxxxx;907702235.28
430776221;abc qwertyqwertyqwerty xxxxxxxxxx;970109104.73
-227842089;abc qwertyqwertyqwerty xxxxxxxxxx;822070317.81
28410514;abc qwertyqwertyqwerty xxxxxxxxxx;78700199.01
-350309033;abc qwertyqwertyqwerty xxxxxxxxxx;160417750.87
110889234;abc qwertyqwertyqwerty xxxxxxxxxx;189371566.40
248513523;abc qwertyqwertyqwerty xxxxxxxxxx;136174594.71
-482949925;abc qwertyqwertyqwerty xxxxxxxxxx;617301881.66
-47247307;abc qwertyqwertyqwerty xxxxxxxxxx;331739855.27
-418405055;abc qwertyqwertyqwerty xxxxxxxxxx;224274656.93
-312324142;abc qwertyqwertyqwerty xxxxxxxxxx;722530105.20
-190119752;abc qwertyqwertyqwerty xxxxxxxxxx;285848946.08
45820280;abc qwertyqwertyqwerty xxxxxxxxxx;351864256.80
-254061629;abc qwertyqwertyqwerty xxxxxxxxxx;913930510.44
-257102167;abc qwertyqwertyqwerty xxxxxxxxxx;250384644.74
409561073;abc qwertyqwertyqwerty xxxxxxxxxx;42706280.19
-61806425;abc qwertyqwertyqwerty xxxxxxxxxx;100619802.45
431092347;abc qwertyqwertyqwerty xxxxxxxxxx;314003722.56
-392146725;abc qwertyqwertyqwerty xxxxxxxxxx;217005174.59
139204015;abc qwertyqwertyqwerty xxxxxxxxxx;865621065.80
278876504;abc qwertyqwertyqwerty xxxxxxxxxx;181836208.61
378297144;abc qwertyqwertyqwerty xxxxxxxxxx;239765564.49
380646830;abc qwertyqwertyqwerty xxxxxxxxxx;812019375.76
443833585;abc qwertyqwertyqwerty xxxxxxxxxx;992123005.13
-60445576;abc qwertyqwertyqwerty xxxxxxxxxx;852722414.93
438945243;abc qwertyqwertyqwerty xxxxxxxxxx;255663277.89
337651661;abc qwertyqwertyqwerty xxxxxxxxxx;241512681.26
203385912;abc qwertyqwertyqwerty xxxxxxxxxx;558666059.34
47731770;abc qwertyqwertyqwerty xxxxxxxxxx;472973028.02
-347630708;abc qwertyqwertyqwerty xxxxxxxxxx;600532967.86
-232725353;abc qwertyqwertyqwerty xxxxxxxxxx;849059018.53
-432744174;abc qwertyqwertyqwerty xxxxxxxxxx;714775825.60
15937253;abc qwertyqwertyqwerty xxxxxxxxxx;475763535.80
-341579340;abc qwertyqwertyqwerty xxxxxxxxxx;752115476.06
41664739;abc qwertyqwertyqwerty xxxxxxxxxx;720113864.37
-449100292;abc qwertyqwertyqwerty xxxxxxxxxx;713253326.13
164640684;abc qwertyqwertyqwerty xxxxxxxxxx;776449371.56
421708822;abc qwertyqwertyqwerty xxxxxxxxxx;221622426.96
-30197750;abc qwertyqwertyqwerty xxxxxxxxxx;685733558.57
266080170;abc qwertyqwertyqwerty xxxxxxxxxx;906261003.74
-200408770;abc qwertyqwertyqwerty xxxxxxxxxx;385546598.89
242718799;abc qwertyqwertyqwerty xxxxxxxxxx;45604157.15
106039537;abc qwertyqwertyqwerty xxxxxxxxxx;763569914.99
216593638;abc qwertyqwertyqwerty xxxxxxxxxx;827722487.16
180417108;abc qwertyqwertyqwerty xxxxxxxxxx;406315847.88
84924590;abc qwertyqwertyqwerty xxxxxxxxxx;778782853.71
-13600026;abc qwertyqwertyqwerty xxxxxxxxxx;657276724.20
-499409890;abc qwertyqwertyqwerty xxxxxxxxxx;370581897.58
492285463;abc qwertyqwertyqwerty xxxxxxxxxx;903243506.92
358283345;abc qwertyqwertyqwerty xxxxxxxxxx;626560946.67
472554625;abc qwertyqwertyqwerty xxxxxxxxxx;871443493.10
-47504058;abc qwertyqwertyqwerty xxxxxxxxxx;743235391.91
-362291342;abc qwertyqwertyqwerty xxxxxxxxxx;947648984.61
306352545;abc qwertyqwertyqwerty xxxxxxxxxx;88065525.61
-483290628;abc qwertyqwertyqwerty xxxxxxxxxx;252929274.10
259378395;abc qwertyqwertyqwerty xxxxxxxxxx;799892400.58
-377665234;abc qwertyqwertyqwerty xxxxxxxxxx;122612459.89
-76996474;abc qwertyqwertyqwerty xxxxxxxxxx;333011352.11
-456774276;abc qwertyqwertyqwerty xxxxxxxxxx;244376976.72
-385023190;abc qwertyqwertyqwerty xxxxxxxxxx;635383263.85
-367540094;abc qwertyqwertyqwerty xxxxxxxxxx;98925016.90
90056984;abc qwertyqwertyqwerty xxxxxxxxxx;26519951.79
352363108;abc qwertyqwertyqwerty xxxxxxxxxx;221307081.65
317084601;abc qwertyqwertyqwerty xxxxxxxxxx;440122566.34
-164834876;abc qwertyqwertyqwerty xxxxxxxxxx;622310245.55
422913172;abc qwertyqwertyqwerty xxxxxxxxxx;586165863.78
470045009;abc qwertyqwertyqwerty xxxxxxxxxx;547567019.20
-67852918;abc qwertyqwertyqwerty xxxxxxxxxx;330028125.82
175914490;abc qwertyqwertyqwerty xxxxxxxxxx;408762426.40
-329974528;abc qwertyqwertyqwerty xxxxxxxxxx;800204437.36
9407412;abc qwertyqwertyqwerty xxxxxxxxxx;931046341.30
-76199115;abc qwertyqwertyqwerty xxxxxxxxxx;200797601.43
-388315215;abc qwertyqwertyqwerty xxxxxxxxxx;954862462.96
409665353;abc qwertyqwertyqwerty xxxxxxxxxx;299397257.07
95662309;abc qwertyqwertyqwerty xxxxxxxxxx;923414691.62
-431459353;abc qwertyqwertyqwerty xxxxxxxxxx;698541758.98
358444918;abc qwertyqwertyqwerty xxxxxxxxxx;757176132.17
173327859;abc qwertyqwertyqwerty xxxxxxxxxx;406340730.39
178385301;abc qwertyqwertyqwerty xxxxxxxxxx;878787678.80
16847191;abc qwertyqwertyqwerty xxxxxxxxxx;772708274.21
347800429;abc qwertyqwertyqwerty xxxxxxxxxx;743743567.18
-443981971;abc qwertyqwertyqwerty xxxxxxxxxx;236834212.86
-46260235;abc qwertyqwertyqwerty xxxxxxxxxx;277048401.64
1439967;abc qwertyqwertyqwerty xxxxxxxxxx;947358284.66
439031249;abc qwertyqwertyqwerty xxxxxxxxxx;91750699.98
388428363;abc qwertyqwertyqwerty xxxxxxxxxx;405807190.18
147474543;abc qwertyqwertyqwerty xxxxxxxxxx;854642718.33
153938264;abc qwertyqwertyqwerty xxxxxxxxxx;435031249.73
352554644;abc qwertyqwertyqwerty xxxxxxxxxx;917977200.75
81478155;abc qwertyqwertyqwerty xxxxxxxxxx;176184066.09
-178056334;abc qwertyqwertyqwerty xxxxxxxxxx;561633604.50
415027732;abc qwertyqwertyqwerty xxxxxxxxxx;906731341.22
-101522495;abc qwertyqwertyqwerty xxxxxxxxxx;507974282.07
-271841724;abc qwertyqwertyqwerty xxxxxxxxxx;540947576.20
-234800027;abc qwertyqwertyqwerty xxxxxxxxxx;444070310.24
-234736738;abc qwertyqwertyqwerty xxxxxxxxxx;93198126.00
412794441;abc qwertyqwertyqwerty xxxxxxxxxx;767830583.01
-171226393;abc qwertyqwertyqwerty xxxxxxxxxx;511020297.60
102627852;abc qwertyqwertyqwerty xxxxxxxxxx;708949072.43
272963690;abc qwertyqwertyqwerty xxxxxxxxxx;755615098.27
98728681;abc qwertyqwertyqwerty xxxxxxxxxx;498972014.42
448108457;abc qwertyqwertyqwerty xxxxxxxxxx;897784263.59
471272668;abc qwertyqwertyqwerty xxxxxxxxxx;525477854.97
-117764191;abc qwertyqwertyqwerty xxxxxxxxxx;937663535.18
497991721;abc qwertyqwertyqwerty xxxxxxxxxx;581506391.96
427583021;abc qwertyqwertyqwerty xxxxxxxxxx;193573740.16
153393320;abc qwertyqwertyqwerty xxxxxxxxxx;657770178.15
444808892;abc qwertyqwertyqwerty xxxxxxxxxx;637461710.87
-388406071;abc qwertyqwertyqwerty xxxxxxxxxx;248906632.07
-290979500;abc qwertyqwertyqwerty xxxxxxxxxx;705434624.38
393679579;abc qwertyqwertyqwerty xxxxxxxxxx;550166547.79
-374095828;abc qwertyqwertyqwerty xxxxxxxxxx;67343793.95
-339067788;abc qwertyqwertyqwerty xxxxxxxxxx;44384338.82
98035778;abc qwertyqwertyqwerty xxxxxxxxxx;432694340.84
399001632;abc qwertyqwertyqwerty xxxxxxxxxx;626896225.88
381336141;abc qwertyqwertyqwerty xxxxxxxxxx;673160411.18
-5422623;abc qwertyqwertyqwerty xxxxxxxxxx;94788165.08
152930400;abc qwertyqwertyqwerty xxxxxxxxxx;756639559.46
278550746;abc qwertyqwertyqwerty xxxxxxxxxx;509784641.65
-58719966;abc qwertyqwertyqwerty xxxxxxxxxx;47839597.05
57529031;abc qwertyqwertyqwerty xxxxxxxxxx;156480845.94
-359809694;abc qwertyqwertyqwerty xxxxxxxxxx;81107511.45
466316125;abc qwertyqwertyqwerty xxxxxxxxxx;343616111.15
-208805311;abc qwertyqwertyqwerty xxxxxxxxxx;494955315.24
402322304;abc qwertyqwertyqwerty xxxxxxxxxx;75857100.23
-476124360;abc qwertyqwertyqwerty xxxxxxxxxx;900642426.62
-402974028;abc qwertyqwertyqwerty xxxxxxxxxx;766954012.16
422693748;abc qwertyqwertyqwerty xxxxxxxxxx;645806922.52
-326200563;abc qwertyqwertyqwerty xxxxxxxxxx;783263734.74
-417051144;abc qwertyqwertyqwerty xxxxxxxxxx;973312174.15
-279808548;abc qwertyqwertyqwerty xxxxxxxxxx;392521232.92
-460718384;abc qwertyqwertyqwerty xxxxxxxxxx;592558302.41
392248933;abc qwertyqwertyqwerty xxxxxxxxxx;592800088.41
54369148;abc qwertyqwertyqwerty xxxxxxxxxx;842388012.76
-294341011;abc qwertyqwertyqwerty xxxxxxxxxx;821019938.59
108362004;abc qwertyqwertyqwerty xxxxxxxxxx;880662364.68
146111006;abc qwertyqwertyqwerty xxxxxxxxxx;663847978.17
-462700476;abc qwertyqwertyqwerty xxxxxxxxxx;333593112.42
-183167717;abc qwertyqwertyqwerty xxxxxxxxxx;378228377.10
-48962468;abc qwertyqwertyqwerty xxxxxxxxxx;29696997.58
445248793;abc qwertyqwertyqwerty xxxxxxxxxx;22104669.72
-33638072;abc qwertyqwertyqwerty xxxxxxxxxx;64393912.81
292164147;abc qwertyqwertyqwerty xxxxxxxxxx;85603770.95
430710246;abc qwertyqwertyqwerty xxxxxxxxxx;448621359.69
-54892120;abc qwertyqwertyqwerty xxxxxxxxxx;661229378.87
230442410;abc qwertyqwertyqwerty xxxxxxxxxx;277438954.71
-70468741;abc qwertyqwertyqwerty xxxxxxxxxx;519654836.62
-237701721;abc qwertyqwertyqwerty xxxxxxxxxx;210554073.38
242687480;abc qwertyqwertyqwerty xxxxxxxxxx;858289969.76
147702234;abc qwertyqwertyqwerty xxxxxxxxxx;947966132.55
383303514;abc qwertyqwertyqwerty xxxxxxxxxx;716111813.99
-89370163;abc qwertyqwertyqwerty xxxxxxxxxx;783121825.27
458903929;abc qwertyqwertyqwerty xxxxxxxxxx;51880627.60
443837835;abc qwertyqwertyqwerty xxxxxxxxxx;997883460.07
78158888;abc qwertyqwertyqwerty xxxxxxxxxx;296517898.40
-126770187;abc qwertyqwertyqwerty xxxxxxxxxx;514018720.40
-38833807;abc qwertyqwertyqwerty xxxxxxxxxx;334263823.40
-406818634;abc qwertyqwertyqwerty xxxxxxxxxx;949565763.44
-174004738;abc qwertyqwertyqwerty xxxxxxxxxx;732950694.34
-6906610;abc qwertyqwertyqwerty xxxxxxxxxx;221396011.90
-350931521;abc qwertyqwertyqwerty xxxxxxxxxx;11650564.26
138019828;abc qwertyqwertyqwerty xxxxxxxxxx;640507901.78
492979613;abc qwertyqwertyqwerty xxxxxxxxxx;875940307.66
150874570;abc qwertyqwertyqwerty xxxxxxxxxx;743834139.22
-204339842;abc qwertyqwertyqwerty xxxxxxxxxx;343654205.68
284186598;abc qwertyqwertyqwerty xxxxxxxxxx;895355783.81
178500054;abc qwertyqwertyqwerty xxxxxxxxxx;387330563.35
360651681;abc qwertyqwertyqwerty xxxxxxxxxx;452695191.50
-266969131;abc qwertyqwertyqwerty xxxxxxxxxx;102557200.27
-275702660;abc qwertyqwertyqwerty xxxxxxxxxx;828519514.66
50226989;abc qwertyqwertyqwerty xxxxxxxxxx;144877513.69
-30669587;abc qwertyqwertyqwerty xxxxxxxxxx;163383192.47
417992222;abc qwertyqwertyqwerty xxxxxxxxxx;99734612.07
415475236;abc qwertyqwertyqwerty xxxxxxxxxx;353934451.50
315754307;abc qwertyqwertyqwerty xxxxxxxxxx;586346547.46
-1885985;abc qwertyqwertyqwerty xxxxxxxxxx;238854884.56
308901539;abc qwertyqwertyqwerty xxxxxxxxxx;67780512.75
-343100777;abc qwertyqwertyqwerty xxxxxxxxxx;179155598.14
-7502683;abc qwertyqwertyqwerty xxxxxxxxxx;577789356.89
-355700133;abc qwertyqwertyqwerty xxxxxxxxxx;156617387.35
-149129107;abc qwertyqwertyqwerty xxxxxxxxxx;94774346.65
-231615487;abc qwertyqwertyqwerty xxxxxxxxxx;190369684.48
-447816031;abc qwertyqwertyqwerty xxxxxxxxxx;602018851.93
-483179630;abc qwertyqwertyqwerty xxxxxxxxxx;46340192.73
-327903468;abc qwertyqwertyqwerty xxxxxxxxxx;222169613.73
112265893;abc qwertyqwertyqwerty xxxxxxxxxx;810286301.67
217984455;abc qwertyqwertyqwerty xxxxxxxxxx;597425975.51
-226515516;abc qwertyqwertyqwerty xxxxxxxxxx;358279708.54
290438196;abc qwertyqwertyqwerty xxxxxxxxxx;171714352.49
141656376;abc qwertyqwertyqwerty xxxxxxxxxx;375680556.75
-118375777;abc qwertyqwertyqwerty xxxxxxxxxx;971081861.21
-482633157;abc qwertyqwertyqwerty xxxxxxxxxx;21391352.18
221118397;abc qwertyqwertyqwerty xxxxxxxxxx;305320092.47
237164487;abc qwertyqwertyqwerty xxxxxxxxxx;570555347.30
-192425157;abc qwertyqwertyqwerty xxxxxxxxxx;800019829.99
-89757387;abc qwertyqwertyqwerty xxxxxxxxxx;511747120.19
-499371035;abc qwertyqwertyqwerty xxxxxxxxxx;457390723.62
-304482276;abc qwertyqwertyqwerty xxxxxxxxxx;298403092.25
-219627455;abc qwertyqwertyqwerty xxxxxxxxxx;214166365.47
-142415317;abc qwertyqwertyqwerty xxxxxxxxxx;45178300.53
-52405056;abc qwertyqwertyqwerty xxxxxxxxxx;746560814.27
269827165;abc qwertyqwertyqwerty xxxxxxxxxx;115140034.95
369787668;abc qwertyqwertyqwerty xxxxxxxxxx;722577392.33
-255337961;abc qwertyqwertyqwerty xxxxxxxxxx;624835962.93
142871412;abc qwertyqwertyqwerty xxxxxxxxxx;734681096.34
312925595;abc qwertyqwertyqwerty xxxxxxxxxx;952098166.63
105103619;abc qwertyqwertyqwerty xxxxxxxxxx;394845150.43
-333417124;abc qwertyqwertyqwerty xxxxxxxxxx;181982510.07
-11361680;abc qwertyqwertyqwerty xxxxxxxxxx;881212676.84
245760332;abc qwertyqwertyqwerty xxxxxxxxxx;453130909.11
155902417;abc qwertyqwertyqwerty xxxxxxxxxx;97039667.05
-200339251;abc qwertyqwertyqwerty xxxxxxxxxx;989242271.59
111855641;abc qwertyqwertyqwerty xxxxxxxxxx;534083696.99
195001259;abc qwertyqwertyqwerty xxxxxxxxxx;178153190.60
-265431518;abc qwertyqwertyqwerty xxxxxxxxxx;51690817.05
361800025;abc qwertyqwertyqwerty xxxxxxxxxx;220953192.96
109934636;abc qwertyqwertyqwerty xxxxxxxxxx;621195872.16
96101303;abc qwertyqwertyqwerty xxxxxxxxxx;837968349.39
498830263;abc qwertyqwertyqwerty xxxxxxxxxx;130864087.41
-101620236;abc qwertyqwertyqwerty xxxxxxxxxx;232612448.92
321735484;abc qwertyqwertyqwerty xxxxxxxxxx;935085735.28
-307395323;abc qwertyqwertyqwerty xxxxxxxxxx;971755624.87
130559276;abc qwertyqwertyqwerty xxxxxxxxxx;689982728.19
-403171342;abc qwertyqwertyqwerty xxxxxxxxxx;206097081.41
-17698396;abc qwertyqwertyqwerty xxxxxxxxxx;835307100.53
450953017;abc qwertyqwertyqwerty xxxxxxxxxx;53870827.83
-296789916;abc qwertyqwertyqwerty xxxxxxxxxx;444441775.69
-54469945;abc qwertyqwertyqwerty xxxxxxxxxx;448152494.54
255361798;abc qwertyqwertyqwerty xxxxxxxxxx;218382183.72
342326019;abc qwertyqwertyqwerty xxxxxxxxxx;768938439.25
-344078427;abc qwertyqwertyqwerty xxxxxxxxxx;420955000.15
17547402;abc qwertyqwertyqwerty xxxxxxxxxx;821036322.33
-374076605;abc qwertyqwertyqwerty xxxxxxxxxx;238527024.97
289384255;abc qwertyqwertyqwerty xxxxxxxxxx;40224469.67
-466105071;abc qwertyqwertyqwerty xxxxxxxxxx;350643814.77
441590923;abc qwertyqwertyqwerty xxxxxxxxxx;515709104.21
41254237;abc qwertyqwertyqwerty xxxxxxxxxx;52497568.19
20785883;abc qwertyqwertyqwerty xxxxxxxxxx;250367021.14
-51693790;abc qwertyqwertyqwerty xxxxxxxxxx;566704190.88
-15883117;abc qwertyqwertyqwerty xxxxxxxxxx;544069428.81
469599633;abc qwertyqwertyqwerty xxxxxxxxxx;37880369.19
-432368930;abc qwertyqwertyqwerty xxxxxxxxxx;267926042.06
-200365195;abc qwertyqwertyqwerty xxxxxxxxxx;10920047.02
-334648779;abc qwertyqwertyqwerty xxxxxxxxxx;86924498.49
-425366910;abc qwertyqwertyqwerty xxxxxxxxxx;655534013.08
141149988;abc qwertyqwertyqwerty xxxxxxxxxx;569098461.16
-498110380;abc qwertyqwertyqwerty xxxxxxxxxx;981628073.07
141623539;abc qwertyqwertyqwerty xxxxxxxxxx;806674780.49
186603795;abc qwertyqwertyqwerty xxxxxxxxxx;81015828.53
-379632100;abc qwertyqwertyqwerty xxxxxxxxxx;147732144.60
436434169;abc qwertyqwertyqwerty xxxxxxxxxx;991490697.32
-28498108;abc qwertyqwertyqwerty xxxxxxxxxx;285257279.49
-334372344;abc qwertyqwertyqwerty xxxxxxxxxx;344042141.60
207697335;abc qwertyqwertyqwerty xxxxxxxxxx;434579606.96
205952385;abc qwertyqwertyqwerty xxxxxxxxxx;132309846.29
419488199;abc qwertyqwertyqwerty xxxxxxxxxx;941731663.60
-142532766;abc qwertyqwertyqwerty xxxxxxxxxx;955744380.41
176318469;abc qwertyqwertyqwerty xxxxxxxxxx;336759587.60
243739577;abc qwertyqwertyqwerty xxxxxxxxxx;985558058.58
-308007102;abc qwertyqwertyqwerty xxxxxxxxxx;174928764.37
-474516837;abc qwertyqwertyqwerty xxxxxxxxxx;397982949.52
-11813435;abc qwertyqwertyqwerty xxxxxxxxxx;57423430.80
294600866;abc qwertyqwertyqwerty xxxxxxxxxx;233602874.23
-358887090;abc qwertyqwertyqwerty xxxxxxxxxx;183517921.19
49942286;abc qwertyqwertyqwerty xxxxxxxxxx;25702439.59
-261131241;abc qwertyqwertyqwerty xxxxxxxxxx;669870918.38
118861999;abc qwertyqwertyqwerty xxxxxxxxxx;732555821.31
-256799031;abc qwertyqwertyqwerty xxxxxxxxxx;390463800.14
399228676;abc qwertyqwertyqwerty xxxxxxxxxx;21596497.42
220050737;abc qwertyqwertyqwerty xxxxxxxxxx;192982736.85
-231183741;abc qwertyqwertyqwerty xxxxxxxxxx;375548873.43
-322873062;abc qwertyqwertyqwerty xxxxxxxxxx;637100243.25
21325716;abc qwertyqwertyqwerty xxxxxxxxxx;601458358.33
-468017479;abc qwertyqwertyqwerty xxxxxxxxxx;514164174.17
-127155766;abc qwertyqwertyqwerty xxxxxxxxxx;35472653.04
-166965298;abc qwertyqwertyqwerty xxxxxxxxxx;602217849.58
-186312014;abc qwertyqwertyqwerty xxxxxxxxxx;746992358.29
-61348719;abc qwertyqwertyqwerty xxxxxxxxxx;712781332.93
264204161;abc qwertyqwertyqwerty xxxxxxxxxx;389651999.81
-124976195;abc qwertyqwertyqwerty xxxxxxxxxx;143137843.07
-74260762;abc qwertyqwertyqwerty xxxxxxxxxx;941215251.07
625732;abc qwertyqwertyqwerty xxxxxxxxxx;737696787.05
-253605196;abc qwertyqwertyqwerty xxxxxxxxxx;878258389.82
341007195;abc qwertyqwertyqwerty xxxxxxxxxx;892437438.25
202492526;abc qwertyqwertyqwerty xxxxxxxxxx;952336559.09
333369039;abc qwertyqwertyqwerty xxxxxxxxxx;85711621.75
-400158735;abc qwertyqwertyqwerty xxxxxxxxxx;476289295.01
272770963;abc qwertyqwertyqwerty xxxxxxxxxx;422776271.72
-422537027;abc qwertyqwertyqwerty xxxxxxxxxx;620959647.31
119037674;abc qwertyqwertyqwerty xxxxxxxxxx;484011541.67
348467926;abc qwertyqwertyqwerty xxxxxxxxxx;949281814.40
-369536763;abc qwertyqwertyqwerty xxxxxxxxxx;853382814.93
-140451776;abc qwertyqwertyqwerty xxxxxxxxxx;470676575.18
-232474833;abc qwertyqwertyqwerty xxxxxxxxxx;821592372.41
-108285743;abc qwertyqwertyqwerty xxxxxxxxxx;680285656.06
183401200;abc qwertyqwertyqwerty xxxxxxxxxx;955711709.76
-365086214;abc qwertyqwertyqwerty xxxxxxxxxx;582668354.00
23649602;abc qwertyqwertyqwerty xxxxxxxxxx;75170744.36
356719768;abc qwertyqwertyqwerty xxxxxxxxxx;228668898.51
-497961590;abc qwertyqwertyqwerty xxxxxxxxxx;584722373.69
-161084181;abc qwertyqwertyqwerty xxxxxxxxxx;778143967.25
31538464;abc qwertyqwertyqwerty xxxxxxxxxx;241447542.08
-352864402;abc qwertyqwertyqwerty xxxxxxxxxx;135096757.84
-320030525;abc qwertyqwertyqwerty xxxxxxxxxx;982023052.61
173851224;abc qwertyqwertyqwerty xxxxxxxxxx;74341885.13
287446897;abc qwertyqwertyqwerty xxxxxxxxxx;84439665.66
339632107;abc qwertyqwertyqwerty xxxxxxxxxx;502598994.52
-385758185;abc qwertyqwertyqwerty xxxxxxxxxx;353158632.92
374345728;abc qwertyqwertyqwerty xxxxxxxxxx;573798904.74
252366922;abc qwertyqwertyqwerty xxxxxxxxxx;961390054.62
269441024;abc qwertyqwertyqwerty xxxxxxxxxx;854048977.89
-386118857;abc qwertyqwertyqwerty xxxxxxxxxx;286616597.39
